mò;陌;footpath;hsk7-9
zhǎi;窄;narrow;hsk7-9
yá;崖;cliff;hsk7-9
gōu;钩;hook;hsk7-9
rǎng;嚷;to shout;hsk7-9
xiàn;腺;gland;hsk7-9
fǔ;俯;to bow;hsk7-9
shà;厦;tall building;hsk7-9
ráo;饶;to spare;hsk7-9
huáng;煌;brilliant;hsk7-9
làn;滥;indiscriminate;hsk7-9
zhì;滞;stagnant;hsk7-9
qū;躯;human body;hsk7-9
zhài;寨;stockade;hsk7-9
cháo;嘲;to ridicule;hsk7-9
què;雀;sparrow;hsk7-9
sī;撕;to tear;hsk7-9
yì;逸;to escape;hsk7-9
xūn;勋;merit;hsk7-9
zhuān;砖;brick;hsk7-9
dǒu;陡;steep;hsk7-9
bó;搏;to wrestle;hsk7-9
xiā;瞎;blind;hsk7-9
yuān;冤;injustice;hsk7-9
bǎng;绑;to tie up;hsk7-9
cuò;挫;to frustrate;hsk7-9
xiù;绣;embroidery;hsk7-9
bó;膊;arm;hsk7-9
fān;帆;sail;hsk7-9
dī;堤;dike;hsk7-9
fàn;贩;trader;hsk7-9
zhuāng;桩;stake;hsk7-9
guī;瑰;marvelous;hsk7-9
yùn;韵;rhyme;hsk7-9
jūn;钧;30 Chinese pounds;hsk7-9
bào;豹;leopard;hsk7-9
hǒng;哄;to coax;hsk7-9
lù;碌;commonplace;hsk7-9
shēn;绅;gentry;hsk7-9
huì;贿;to bribe;hsk7-9
wū;呜;hum;hsk7-9
gǒng;拱;arch;hsk7-9
kān;勘;to survey;hsk7-9
jiàn;贱;cheap;hsk7-9
gū;辜;crime;hsk7-9
yá;涯;bank;hsk7-9
yǐ;倚;to rely on;hsk7-9
yǎng;痒;itch;hsk7-9
yíng;莹;lustrous;hsk7-9
gāo;膏;paste;hsk7-9
kuǎ;垮;to collapse;hsk7-9
guān;棺;coffin;hsk7-9
gē;鸽;pigeon;hsk7-9
wěi;纬;latitude;hsk7-9
xiù;嗅;to smell;hsk7-9
áo;熬;to stew;hsk7-9
píng;坪;level ground;hsk7-9
shū;梳;comb;hsk7-9
qǐng;顷;100 Chinese acres;hsk7-9
jué;嚼;to chew;hsk7-9
xiàn;羡;to envy;hsk7-9
tàn;碳;carbon;hsk7-9
liě;咧;to grin;hsk7-9
sù;溯;to go upstream;hsk7-9
huàn;焕;glowing;hsk7-9
bà;坝;dam;hsk7-9
xié;挟;to coerce;hsk7-9
nì;腻;tired of;hsk7-9
tān;瘫;to be paralyzed;hsk7-9
méng;朦;hazy;hsk7-9
qiàn;嵌;to inlay;hsk7-9
zǎo;枣;jujube;hsk7-9
xiàng;橡;rubber tree;hsk7-9
fèn;粪;dung;hsk7-9
jiǎn;俭;frugal;hsk7-9
tiě;帖;invitation;hsk7-9
lǚ;缕;thread;hsk7-9
kuò;廓;wide;hsk7-9
liǎn;敛;to restrain;hsk7-9
zhāng;彰;conspicuous;hsk7-9
tì;涕;snot;hsk7-9
yì;绎;to unravel;hsk7-9
jū;鞠;to bow;hsk7-9
qià;洽;in agreement;hsk7-9
tán;痰;phlegm;hsk7-9
zhì;峙;to stand erect;hsk7-9
xuē;靴;boots;hsk7-9
liáo;寥;few;hsk7-9
huái;槐;scholar tree;hsk7-9
xiāo;宵;night;hsk7-9
xìn;衅;quarrel;hsk7-9
jī;畸;lopsided;hsk7-9
hǔ;唬;to bluff;hsk7-9
jī;缉;to arrest;hsk7-9
zhā;渣;residue;hsk7-9
zhé;辙;rut;hsk7-9
xiāo;潇;deep and clear;hsk7-9
lǜ;滤;to filter;hsk7-9
cuō;磋;to polish;hsk7-9
hōng;烘;to warm by fire;hsk7-9
lù;赂;to bribe;hsk7-9
wēn;瘟;epidemic;hsk7-9
tì;剃;to shave;hsk7-9
yǔn;陨;to fall;hsk7-9
shàn;膳;meal;hsk7-9
qián;钳;pliers;hsk7-9
xiù;锈;rust;hsk7-9
kǎn;槛;threshold;hsk7-9
shāi;筛;sieve;hsk7-9
bì;痹;paralysis;hsk7-9
rǎng;攘;chaotic;hsk7-9
suàn;蒜;garlic;hsk7-9
ǎi;蔼;friendly;hsk7-9
kǎi;楷;model;hsk7-9
nián;黏;sticky;hsk7-9
yàng;漾;to ripple;hsk7-9
jiāo;跤;to fall;hsk7-9
yǒng;踊;to leap;hsk7-9
biāo;飙;whirlwind;hsk7-9
chuài;踹;to kick;hsk7-9
shuàn;涮;to rinse;hsk7-9
yì;翼;wing;hsk7-9
hún;魂;soul;hsk7-9
shǔ;署;to sign;hsk7-9
dì;蒂;stem;hsk7-9
qiáo;乔;to disguise;hsk7-9
jiān;兼;simultaneously;hsk7-9
bǎo;堡;fort;hsk7-9
cáo;曹;Cao;hsk7-9
wèi;魏;Wei;hsk7-9
nǎo;恼;annoyed;hsk7-9
líng;凌;bully;hsk7-9
fù;赋;to levy;hsk7-9
yuán;袁;cloak;hsk7-9
héng;恒;permanent;hsk7-9
pàn;叛;to betray;hsk7-9
qiǎn;遣;to dispatch;hsk7-9
yì;疫;epidemic;hsk7-9
ái;癌;cancer;hsk7-9
jiān;歼;to annihilate;hsk7-9
diāo;雕;sculpture;hsk7-9
féng;缝;to sew;hsk7-9
hào;浩;vast;hsk7-9
lüè;掠;to plunder;hsk7-9
tān;贪;greedy;hsk7-9
qiāng;腔;body cavity;hsk7-9
bǎng;膀;upper arm;hsk7-9
líng;陵;hill;hsk7-9
shéng;绳;rope;hsk7-9
zhòu;骤;to trot;hsk7-9
zàng;葬;to bury;hsk7-9
míng;铭;inscription;hsk7-9
láng;廊;corridor;hsk7-9
zǎi;宰;to slaughter;hsk7-9
āi;唉;to sigh;hsk7-9
liàn;链;chain;hsk7-9
qiè;窃;to steal;hsk7-9
xiān;纤;fine;hsk7-9
chèn;趁;to take advantage of;hsk7-9
shùn;瞬;instant;hsk7-9
jǐng;颈;neck;hsk7-9
pì;辟;to open up;hsk7-9
liú;瘤;tumor;hsk7-9
qīn;钦;to admire;hsk7-9
bì;碧;green jade;hsk7-9
tú;屠;to slaughter;hsk7-9
yù;寓;residence;hsk7-9
bēi;碑;stele;hsk7-9
lèng;愣;dazed;hsk7-9
diào;钓;angling;hsk7-9
bān;颁;to promulgate;hsk7-9
lǒng;垄;ridge;hsk7-9
yīn;殷;eager;hsk7-9
shàn;擅;without authority;hsk7-9
xiàng;巷;alley;hsk7-9
zāi;栽;to plant;hsk7-9
mán;瞒;to conceal;hsk7-9
fǎng;纺;to spin;hsk7-9
sòng;颂;to extol;hsk7-9
hēi;嘿;hey;hsk7-9
táng;塘;pond;hsk7-9
zá;砸;to smash;hsk7-9
qiè;怯;timid;hsk7-9
pò;魄;vigor;hsk7-9
yǐng;颖;clever;hsk7-9
zhù;铸;to cast metal;hsk7-9
bì;毙;to die;hsk7-9
huǎng;恍;suddenly;hsk7-9
dǔ;睹;to see;hsk7-9
miè;蔑;to disdain;hsk7-9
diàn;垫;pad;hsk7-9
mò;寞;lonely;hsk7-9
yùn;蕴;to accumulate;hsk7-9
mèi;魅;enchanting;hsk7-9
duò;堕;to fall;hsk7-9
jiǎo;绞;to twist;hsk7-9
miǎn;缅;distant;hsk7-9
jiǎo;搅;to stir;hsk7-9
shē;奢;extravagant;hsk7-9
gà;尬;awkward;hsk7-9
lán;澜;wave;hsk7-9
qǐn;寝;bedroom;hsk7-9
lǎn;揽;take on;hsk7-9
sòu;嗽;to cough;hsk7-9
zhù;贮;to store;hsk7-9
lǎo;姥;maternal grandmother;hsk7-9
jiān;煎;to sauté;hsk7-9
léng;棱;edge;hsk7-9
shù;墅;villa;hsk7-9
bàn;瓣;petal;hsk7-9
kū;窟;den;hsk7-9
kāng;慷;generous;hsk7-9
jiàn;溅;to splatter;hsk7-9
dào;悼;to mourn;hsk7-9
miǎo;渺;insignificant;hsk7-9
kē;磕;to knock;hsk7-9
tuí;颓;dejected;hsk7-9
mù;睦;harmonious;hsk7-9
qiào;窍;opening;hsk7-9
tuò;唾;saliva;hsk7-9
qíng;擎;to lift up;hsk7-9
chǎn;铲;shovel;hsk7-9
wěn;紊;disorder;hsk7-9
diàn;淀;sediment;hsk7-9
bàng;谤;to slander;hsk7-9
duò;惰;lazy;hsk7-9
chóu;稠;dense;hsk7-9
shǔ;曙;daybreak;hsk7-9
pù;曝;sun-dry;hsk7-9
chuí;捶;to thump;hsk7-9
jiào;酵;to ferment;hsk7-9
yāng;殃;calamity;hsk7-9
jú;橘;tangerine;hsk7-9
zhà;榨;to extract;hsk7-9
cèng;蹭;to rub;hsk7-9
pì;媲;to rival;hsk7-9
yù;愈;more;hsk7-9
xú;徐;slowly;hsk7-9
xù;叙;to narrate;hsk7-9
bì;臂;arm;hsk7-9
tú;涂;to smear;hsk7-9
shèn;慎;cautious;hsk7-9
cí;磁;magnet;hsk7-9
jì;祭;to offer sacrifice;hsk7-9
kān;堪;to endure;hsk7-9
shū;疏;sparse;hsk7-9
zhòu;皱;wrinkles;hsk7-9
yuè;悦;delighted;hsk7-9
yù;裕;abundant;hsk7-9
hóu;喉;throat;hsk7-9
jiāo;娇;attractive;hsk7-9
liáo;僚;official;hsk7-9
biān;鞭;whip;hsk7-9
yù;喻;to explain;hsk7-9
kuì;愧;ashamed;hsk7-9
yù;浴;to bathe;hsk7-9
zhuàn;撰;to compose;hsk7-9
qiáo;侨;to live abroad;hsk7-9
yáo;窑;kiln;hsk7-9
luó;螺;spiral shell;hsk7-9
guàn;罐;jar;hsk7-9
rǎng;壤;soil;hsk7-9
jī;稽;to inspect;hsk7-9
jiào;轿;sedan chair;hsk7-9
cuàn;窜;to flee;hsk7-9
pī;劈;to split;hsk7-9
qiǎn;谴;to denounce;hsk7-9
qín;禽;fowl;hsk7-9
wàn;腕;wrist;hsk7-9
xīn;馨;fragrance;hsk7-9
kuí;魁;chief;hsk7-9
yú;逾;to exceed;hsk7-9
shā;砂;gravel;hsk7-9
gān;尴;awkward;hsk7-9
xuān;喧;noisy;hsk7-9
fū;敷;to apply;hsk7-9
wǎn;婉;tactful;hsk7-9
suǐ;髓;marrow;hsk7-9
pì;僻;out of the way;hsk7-9
táng;膛;chest;hsk7-9
chuò;绰;ample;hsk7-9
xū;墟;ruins;hsk7-9
shì;嗜;to hanker;hsk7-9
cáo;槽;trough;hsk7-9
xūn;熏;fragrance;hsk7-9
jù;锯;saw;hsk7-9
cāo;糙;rough;hsk7-9
xù;絮;long-winded;hsk7-9
cháng;嫦;moon goddess;hsk7-9
pù;瀑;waterfall;hsk7-9
biàn;辫;braid;hsk7-9
zāng;赃;stolen goods;hsk7-9
mó;蘑;mushroom;hsk7-9
yú;渝;to change;hsk7-9
lǎo;潦;heavy rain;hsk7-9
diàn;惦;long for;hsk7-9
è;鳄;crocodile;hsk7-9
mó;魔;demon;hsk7-9
xiàn;宪;constitution;hsk7-9
piāo;飘;to flutter;hsk7-9
diàn;殿;palace;hsk7-9
dǒng;董;director;hsk7-9
mù;穆;solemn;hsk7-9
gōng;恭;respectful;hsk7-9
pí;疲;tired;hsk7-9
lián;廉;honest;hsk7-9
ruì;锐;sharp;hsk7-9
kuì;溃;to burst;hsk7-9
wō;窝;nest;hsk7-9
mù;慕;to admire;hsk7-9
náng;囊;sack;hsk7-9
diān;颠;invert;hsk7-9
xì;隙;crevice;hsk7-9
shā;纱;yarn;hsk7-9
bīn;滨;water's edge;hsk7-9
fú;缚;to bind;hsk7-9
chóu;绸;silk fabric;hsk7-9
chāo;钞;paper money;hsk7-9
jiá;颊;cheek;hsk7-9
shú;赎;to redeem;hsk7-9
bàng;磅;pound;hsk7-9
xiāng;镶;to inlay;hsk7-9
jiǒng;窘;poor;hsk7-9
hàn;撼;to shake;hsk7-9
huàn;痪;sickness;hsk7-9
zhàn;绽;to split open;hsk7-9
jiāo;椒;pepper;hsk7-9
yǐn;瘾;addiction;hsk7-9
shàn;赡;to support;hsk7-9
zòng;粽;rice dumpling;hsk7-9
pō;颇;inclined;hsk7-9
chàn;颤;to tremble;hsk7-9
jǐn;锦;brocade;hsk7-9
chán;缠;to wind around;hsk7-9
mián;绵;continuous;hsk7-9
chī;痴;idiotic;hsk7-9
guǎ;寡;widow;hsk7-9
huī;徽;emblem;hsk7-9
qī;戚;relative;hsk7-9
pì;譬;analogy;hsk7-9
bàng;镑;pound sterling;hsk7-9
zhuàng;幢;building;hsk7-9
dì;缔;to conclude;hsk7-9
jí;嫉;to be jealous;hsk7-9
lǎn;缆;cable;hsk7-9
cù;簇;cluster;hsk7-9
chuí;锤;hammer;hsk7-9
kuì;馈;to gift;hsk7-9
suō;嗦;to suck;hsk7-9
zhì;窒;to obstruct;hsk7-9
zǎn;攒;accumulate;hsk7-9
wàn;惋;regret;hsk7-9
shā;鲨;shark;hsk7-9
diān;巅;summit;hsk7-9
lóng;窿;hole;hsk7-9
zōng;踪;tracks;hsk7-9
níng;凝;to congeal;hsk7-9
jì;寂;silent;hsk7-9
jiǎo;缴;to hand over;hsk7-9
róng;溶;to dissolve;hsk7-9
xiè;懈;lax;hsk7-9
kuī;窥;to peep;hsk7-9
jiǎo;矫;to rectify;hsk7-9
bīn;缤;abundant;hsk7-9
huō;豁;slit;hsk7-9
tiǎn;舔;to lick;hsk7-9
zhà;乍;first;non-hsk
hài;亥;boar;non-hsk
bǐ;匕;spoon;non-hsk
niàn;廿;twenty;non-hsk
yē;耶;ye;non-hsk
mǎ;玛;agate;non-hsk
fēi;菲;fragrant;non-hsk
wú;吾;me;non-hsk
wéi;韦;tanned hide;non-hsk
jiě;姊;elder sister;non-hsk
xuān;轩;high;non-hsk
cuī;崔;Cui;non-hsk
shān;珊;coral;non-hsk
lì;栗;chestnut;non-hsk
shān;杉;fir;non-hsk
xìng;杏;apricot;non-hsk
mǎ;蚂;ant;non-hsk
mī;眯;narrow the eyes;non-hsk
juàn;眷;dependant;non-hsk
zhǒu;肘;elbow;non-hsk
qìn;沁;seep;non-hsk
mǔ;拇;thumb;non-hsk
tīng;汀;shoal;non-hsk
yà;轧;crush;non-hsk
tún;豚;piglet;non-hsk
mī;咪;meow;non-hsk
shǐ;屎;excrement;non-hsk
qiú;酋;chieftain;non-hsk
è;噩;shocking;non-hsk
qín;芹;celery;non-hsk
qiāo;橇;sled;non-hsk
yǎo;舀;to ladle;non-hsk
sè;瑟;Chinese harp;non-hsk
lì;莉;jasmine;non-hsk
hóng;鸿;swan;non-hsk
hēng;亨;smooth;non-hsk
xiāng;湘;Hunan;non-hsk
zhòu;咒;curse;non-hsk
pì;屁;fart;non-hsk
yín;淫;lewd;non-hsk
dié;蝶;butterfly;non-hsk
yáo;姚;Yao;non-hsk
lín;琳;beautiful jade;non-hsk
yǐ;蚁;ant;non-hsk
rèn;刃;blade;non-hsk
yǐn;尹;oversee;non-hsk
shēn;呻;groan;non-hsk
è;扼;clutch;non-hsk
kuī;盔;helmet;non-hsk
yāo;夭;die young;non-hsk
tái;苔;moss;non-hsk
nì;溺;to drown;non-hsk
shì;拭;wipe;non-hsk
ōu;鸥;gull;non-hsk
yáng;佯;to pretend;non-hsk
zhuó;啄;peck;non-hsk
gāo;羔;lamb;non-hsk
jiàn;涧;mountain stream;non-hsk
qīng;蜻;dragonfly;non-hsk
mò;茉;jasmine;non-hsk
tíng;蜓;dragonfly;non-hsk
nuò;糯;glutinous;non-hsk
xī;蜥;lizard;non-hsk
rèn;饪;to cook;non-hsk
yì;蜴;lizard;non-hsk
yàn;彥;erudite;non-hsk
luò;洛;Los Angeles;non-hsk
màn;曼;prolong;non-hsk
péng;彭;Peng;non-hsk
nà;娜;na;non-hsk
wéi;惟;only;non-hsk
qīng;卿;minister;non-hsk
fǔ;甫;barely;non-hsk
zhāo;昭;evident;non-hsk
hú;狐;fox;non-hsk
gū;咕;mutter;non-hsk
xī;嘻;giggle;non-hsk
jìng;靖;pacify;non-hsk
guǐ;诡;deceitful;non-hsk
fú;芙;hibiscus;non-hsk
liú;榴;pomegranate;non-hsk
míng;冥;dark;non-hsk
ǎn;俺;I;non-hsk
jì;妓;prostitute;non-hsk
wēng;嗡;buzz;non-hsk
luò;骆;camel;non-hsk
gǒu;苟;careless;non-hsk
yīng;莺;oriole;non-hsk
gěng;梗;stem;non-hsk
jiǒng;炯;bright;non-hsk
kàng;炕;brick-heated bed;non-hsk
qiào;峭;precipitous;non-hsk
yì;奕;radiating;non-hsk
chù;矗;towering;non-hsk
wū;诬;accuse falsely;non-hsk
fēng;枫;maple;non-hsk
yáo;尧;sage king;non-hsk
yíng;萤;firefly;non-hsk
wéi;帷;curtain;non-hsk
ǎo;袄;coat;non-hsk
chú;雏;chick;non-hsk
gǎn;橄;olive;non-hsk
jǔ;咀;to chew;non-hsk
liáng;粱;millet;non-hsk
hàn;瀚;vast;non-hsk
méi;莓;berry;non-hsk
lì;蛎;oyster;non-hsk
luó;箩;bamboo basket;non-hsk
jiǎng;蒋;Jiang;non-hsk
shěn;沈;Shen;non-hsk
líng;玲;exquisite;non-hsk
gé;葛;kudzu;non-hsk
yín;吟;recite;non-hsk
tán;谭;Tan;non-hsk
sū;稣;to revive;non-hsk
fú;拂;caress;non-hsk
tuó;驼;camel;non-hsk
zhū;蛛;spider;non-hsk
hè;褐;brown;non-hsk
niǔ;钮;button;non-hsk
tóng;桐;paulownia;non-hsk
yīng;樱;cherry;non-hsk
pā;啪;bang;non-hsk
shǎng;晌;part of the day;non-hsk
suǒ;琐;trivial;non-hsk
sè;涩;astringent;non-hsk
líng;伶;actor;non-hsk
kūn;坤;female;non-hsk
hú;蝴;butterfly;non-hsk
xiāng;襄;aid;non-hsk
chán;蝉;cicada;non-hsk
bā;疤;scar;non-hsk
hàn;悍;bold;non-hsk
xián;舷;side of ship;non-hsk
hú;瑚;coral;non-hsk
chún;淳;honest;non-hsk
shòu;狩;to hunt;non-hsk
fú;蝠;bat;non-hsk
é;蛾;moth;non-hsk
què;鹊;magpie;non-hsk
kuí;葵;sunflower;non-hsk
biān;蝙;bat;non-hsk
huái;踝;ankle;non-hsk
èr;贰;two;non-hsk
zhè;蔗;sugarcane;non-hsk
jiè;芥;mustard;non-hsk
qí;淇;cream;non-hsk
báo;雹;hail;non-hsk
kāng;糠;chaff;non-hsk
hàn;翰;writing brush;non-hsk
lǐ;哩;English mile;non-hsk
lèng;怔;panic-stricken;non-hsk
pú;蒲;cattail;non-hsk
juàn;绢;thin strong silk;non-hsk
kǎn;坎;pit;non-hsk
fāng;坊;lane;non-hsk
qīng;氢;hydrogen;non-hsk
zhí;侄;nephew;non-hsk
lí;狸;raccoon dog;non-hsk
qí;崎;rugged;non-hsk
xiá;暇;free time;non-hsk
sī;嘶;hoarse;non-hsk
gā;嘎;ga;non-hsk
shang;裳;clothing;non-hsk
liú;琉;gemstone;non-hsk
dài;殆;nearly;non-hsk
lí;犁;plow;non-hsk
huáng;蝗;locust;non-hsk
gòu;垢;dirt;non-hsk
chè;澈;clear;non-hsk
móu;眸;pupil;non-hsk
suì;穗;ear of grain;non-hsk
suì;祟;evil spirit;non-hsk
xī;犀;rhinoceros;non-hsk
yū;淤;silt;non-hsk
qiāo;锹;shovel;non-hsk
gǎo;槁;withered;non-hsk
hóu;侯;marquis;non-hsk
shá;啥;what;non-hsk
wǎn;宛;as if;non-hsk
zēng;憎;to hate;non-hsk
è;愕;stunned;non-hsk
líng;菱;water chestnut;non-hsk
bù;簿;register;non-hsk
tí;啼;weep aloud;non-hsk
xiāo;嚣;hubbub;non-hsk
lǜ;氯;chlorine;non-hsk
zhī;蜘;spider;non-hsk
chuāng;疮;sore;non-hsk
luó;锣;gong;non-hsk
lǐ;鲤;carp;non-hsk
kǎo;拷;flog;non-hsk
shù;漱;to rinse the mouth;non-hsk
yín;寅;sign of the tiger;non-hsk
zhuó;镯;bracelet;non-hsk
liàng;晾;to air-dry;non-hsk
páng;螃;crab;non-hsk
bō;菠;spinach;non-hsk
jiǎo;铰;to cut with scissors;non-hsk
shě;捨;abandon;non-hsk
āi;埃;dust;non-hsk
xuē;薛;Xue;non-hsk
yuán;猿;ape;non-hsk
huáng;惶;fearful;non-hsk
yō;哟;oh!;non-hsk
liú;硫;sulfur;non-hsk
jīn;襟;lapel;non-hsk
ān;氨;ammonia;non-hsk
duàn;缎;satin;non-hsk
bàn;绊;to stumble;non-hsk
wèi;蔚;luxuriant;non-hsk
ào;懊;remorse;non-hsk
yú;榆;elm;non-hsk
chú;锄;hoe;non-hsk
dūn;墩;mound;non-hsk
wān;豌;pea;non-hsk
tǎ;獭;otter;non-hsk
kòu;寇;bandit;non-hsk
jīng;鲸;whale;non-hsk
tí;蹄;hoof;non-hsk
zōng;棕;palm;non-hsk
xiè;蟹;crab;non-hsk
àn;黯;dim;non-hsk
lín;麟;unicorn;non-hsk
róng;蓉;hibiscus;non-hsk
róng;熔;to melt;non-hsk
jiào;窖;cellar;non-hsk
róng;榕;banyan;non-hsk
lián;镰;sickle;non-hsk
